timestamp,AAPL,TSLA,INTC,NVAX,FIVN,EQIX,MIRM
19:42:00,0,0,0,0,0,0,0
19:43:00,0,0,0,0,0,0,0
19:44:00,0,0,0,0,0,0,0
19:45:00,0,0,0,0,0,0,0
19:46:00,0,0,0,0,0,0,0
19:47:00,0,0,0,0,0,0,0
19:48:00,0,0,0,0,0,0,0
19:49:00,0,0,0,0,0,0,0
19:50:00,0,0,0,0,0,0,0
19:51:00,0,0,0,0,0,0,0
19:52:00,0,0,0,0,0,0,0
19:53:00,0,0,0,0,0,0,0
19:54:00,0,0,0,0,0,0,0
19:55:00,0,0,0,0,0,0,0
19:56:00,0,0,0,0,0,0,0
19:57:00,0,0,0,0,0,0,0
19:58:00,0,0,0,0,0,0,0
19:59:00,0,0,0,0,0,0,0
20:00:00,0,0,0,0,0,0,0
20:01:00,0,0,0,0,0,0,0
20:02:00,0,0,0,0,0,0,0
20:03:00,0,0,0,0,0,0,0
20:04:00,0,0,0,0,0,0,0
20:05:00,0,0,0,0,0,0,0
20:06:00,0,0,0,0,0,0,0
20:07:00,0,0,0,0,0,0,0
20:08:00,0,0,0,0,0,0,0
20:09:00,0,0,0,0,0,0,0
20:10:00,0,0,0,0,0,0,0
20:11:00,0,0,0,0,0,0,0
20:12:00,0,0,0,0,0,0,0
20:13:00,0,0,0,0,0,0,0
20:14:00,0,0,0,0,0,0,0
20:15:00,0,0,0,0,0,0,0
20:16:00,0,0,0,0,0,0,0
20:17:00,0,0,0,0,0,0,0
20:18:00,0,0,0,0,0,0,0
20:19:00,0,0,0,0,0,0,0
20:20:00,0,0,0,0,0,0,0
20:21:00,0,0,0,0,0,0,0
20:22:00,0,0,0,0,0,0,0
20:23:00,0,0,0,0,0,0,0
20:24:00,0,0,0,0,0,0,0
20:25:00,0,0,0,0,0,0,0
20:26:00,0,0,0,0,0,0,0
20:27:00,0,0,0,0,0,0,0
20:28:00,0,0,0,0,0,0,0
20:29:00,0,0,0,0,0,0,0
20:30:00,0,0,0,0,0,0,0
20:31:00,0,0,0,0,0,0,0
20:32:00,0,0,0,0,0,0,0
20:33:00,0,0,0,0,0,0,0
20:34:00,0,0,0,0,0,0,0
20:35:00,0,0,0,0,0,0,0
20:36:00,0,0,0,0,0,0,0
20:37:00,0,0,0,0,0,0,0
20:38:00,0,0,0,0,0,0,0
20:39:00,0,0,0,0,0,0,0
20:40:00,0,0,0,0,0,0,0
20:41:00,0,0,0,0,0,0,0
20:42:00,0,0,0,0,0,0,0
20:43:00,0,0,0,0,0,0,0
20:44:00,0,0,0,0,0,0,0
20:45:00,0,0,0,0,0,0,0
20:46:00,0,0,0,0,0,0,0
20:47:00,0,0,0,0,0,0,0
20:48:00,0,0,0,0,0,0,0
20:49:00,0,0,0,0,0,0,0
20:50:00,0,0,0,0,0,0,0
20:51:00,0,0,0,0,0,0,0
20:52:00,0,0,0,0,0,0,0
20:53:00,0,0,0,0,0,0,0
20:54:00,0,0,0,0,0,0,0
20:55:00,0,0,0,0,0,0,0
20:56:00,0,0,0,0,0,0,0
20:57:00,0,0,0,0,0,0,0
20:58:00,0,0,0,0,0,0,0
20:59:00,0,0,0,0,0,0,0
21:00:00,0,0,0,0,0,0,0
21:01:00,0,0,0,0,0,0,0
21:02:00,0,0,0,0,0,0,0
21:03:00,0,0,0,0,0,0,0
21:04:00,0,0,0,0,0,0,0
21:05:00,0,0,0,0,0,0,0
21:06:00,0,0,0,0,0,0,0
21:07:00,0,0,0,0,0,0,0
21:08:00,0,0,0,0,0,0,0
21:09:00,0,0,0,0,0,0,0
21:10:00,0,0,0,0,0,0,0
21:11:00,0,0,0,0,0,0,0
21:12:00,0,0,0,0,0,0,0
21:13:00,0,0,0,0,0,0,0
21:14:00,0,0,0,0,0,0,0
21:15:00,0,0,0,0,0,0,0
21:16:00,0,0,0,0,0,0,0
21:17:00,0,0,0,0,0,0,0
21:18:00,0,0,0,0,0,0,0
21:19:00,0,0,0,0,0,0,0
21:20:00,0,0,0,0,0,0,0
21:21:00,0,0,0,0,0,0,0
21:22:00,0,0,0,0,0,0,0
21:23:00,0,0,0,0,0,0,0
21:24:00,0,0,0,0,0,0,0
21:25:00,0,0,0,0,0,0,0
21:26:00,0,0,0,0,0,0,0
21:27:00,0,0,0,0,0,0,0
21:28:00,0,0,0,0,0,0,0
21:29:00,0,0,0,0,0,0,0
21:30:00,0,0,0,0,0,0,0
21:31:00,0,0,0,0,0,0,0
21:32:00,0,0,0,0,0,0,0
21:33:00,0,0,0,0,0,0,0
21:34:00,0,0,0,0,0,0,0
21:35:00,0,0,0,0,0,0,0
21:36:00,0,0,0,0,0,0,0
21:37:00,0,0,0,0,0,0,0
21:38:00,0,0,0,0,0,0,0
21:39:00,0,0,0,0,0,0,0
21:40:00,0,0,0,0,0,0,0
21:41:00,0,0,0,0,0,0,0
21:42:00,0,0,0,0,0,0,0
21:43:00,0,0,0,0,0,0,0
21:44:00,0,0,0,0,0,0,0
21:45:00,0,0,0,0,0,0,0
21:46:00,0,0,0,0,0,0,0
21:47:00,0,0,0,0,0,0,0
21:48:00,0,0,0,0,0,0,0
21:49:00,0,0,0,0,0,0,0
21:50:00,0,0,0,0,0,0,0
21:51:00,0,0,0,0,0,0,0
21:52:00,0,0,0,0,0,0,0
21:53:00,0,0,0,0,0,0,0
21:54:00,0,0,0,0,0,0,0
21:55:00,0,0,0,0,0,0,0
21:56:00,0,0,0,0,0,0,0
21:57:00,0,0,0,0,0,0,0
21:58:00,0,0,0,0,0,0,0
21:59:00,0,0,0,0,0,0,0
22:00:00,0,0,0,0,0,0,0
